boat.png|506.157240152359|47.07474613189697 
fruits.png|507.7639162540436|47.15478181838989 
tulips.png|769.2550687789917|70.56721210479736 
cameraman.tif|505.7371652126312|46.874661684036255 
lena_color_256.tif|126.86072301864624|11.772444009780884 
lena_color_512.tif|504.9197211265564|46.95401954650879 
lena_gray_256.tif|126.53729510307312|11.762817621231079 
lena_gray_512.tif|510.9603548049927|47.669058084487915 
mandril_color.tif|513.749006986618|48.067148208618164 
mandril_gray.tif|505.68308758735657|46.94987678527832 
